datetime,year,month,day_of_month,week_of_year,day_of_week,hour,is_weekend,is_holiday,Consumption (MWh)
2016-01-17 14:00:00,2016,1,17,2,6,14,1,0,29060.19
2016-01-17 15:00:00,2016,1,17,2,6,15,1,0,28859.44
2016-01-17 16:00:00,2016,1,17,2,6,16,1,0,29986.06
2016-01-17 17:00:00,2016,1,17,2,6,17,1,0,31083.39
2016-01-17 18:00:00,2016,1,17,2,6,18,1,0,31046.2
2016-01-17 19:00:00,2016,1,17,2,6,19,1,0,30619.87
2016-01-17 20:00:00,2016,1,17,2,6,20,1,0,30216.41
2016-01-17 21:00:00,2016,1,17,2,6,21,1,0,29589.83
2016-01-17 22:00:00,2016,1,17,2,6,22,1,0,29593.28
2016-01-17 23:00:00,2016,1,17,2,6,23,1,0,28448.52
2016-01-18 00:00:00,2016,1,18,3,0,0,0,0,26425.24
2016-01-18 01:00:00,2016,1,18,3,0,1,0,0,25112.59
2016-01-18 02:00:00,2016,1,18,3,0,2,0,0,24197.23
2016-01-18 03:00:00,2016,1,18,3,0,3,0,0,23839.79
2016-01-18 04:00:00,2016,1,18,3,0,4,0,0,23756.17
2016-01-18 05:00:00,2016,1,18,3,0,5,0,0,24217.87
2016-01-18 06:00:00,2016,1,18,3,0,6,0,0,25384.09
2016-01-18 07:00:00,2016,1,18,3,0,7,0,0,27192.81
2016-01-18 08:00:00,2016,1,18,3,0,8,0,0,32775.65
2016-01-18 09:00:00,2016,1,18,3,0,9,0,0,36291.76
2016-01-18 10:00:00,2016,1,18,3,0,10,0,0,37563.39
2016-01-18 11:00:00,2016,1,18,3,0,11,0,0,38417.27
2016-01-18 12:00:00,2016,1,18,3,0,12,0,0,37351.08
2016-01-18 13:00:00,2016,1,18,3,0,13,0,0,37971.52
2016-01-18 14:00:00,2016,1,18,3,0,14,0,0,38264.2
2016-01-18 15:00:00,2016,1,18,3,0,15,0,0,37831.23
2016-01-18 16:00:00,2016,1,18,3,0,16,0,0,38590.57
2016-01-18 17:00:00,2016,1,18,3,0,17,0,0,38930.54
2016-01-18 18:00:00,2016,1,18,3,0,18,0,0,37080.02
2016-01-18 19:00:00,2016,1,18,3,0,19,0,0,35590.81
2016-01-18 20:00:00,2016,1,18,3,0,20,0,0,34669.59
2016-01-18 21:00:00,2016,1,18,3,0,21,0,0,33765.0
2016-01-18 22:00:00,2016,1,18,3,0,22,0,0,33590.16
2016-01-18 23:00:00,2016,1,18,3,0,23,0,0,32035.19
2016-01-19 00:00:00,2016,1,19,3,1,0,0,0,29648.05
2016-01-19 01:00:00,2016,1,19,3,1,1,0,0,28023.28
2016-01-19 02:00:00,2016,1,19,3,1,2,0,0,26957.35
2016-01-19 03:00:00,2016,1,19,3,1,3,0,0,26389.7
2016-01-19 04:00:00,2016,1,19,3,1,4,0,0,26152.72
2016-01-19 05:00:00,2016,1,19,3,1,5,0,0,26578.69
2016-01-19 06:00:00,2016,1,19,3,1,6,0,0,27561.29
2016-01-19 07:00:00,2016,1,19,3,1,7,0,0,29127.56
2016-01-19 08:00:00,2016,1,19,3,1,8,0,0,34277.14
2016-01-19 09:00:00,2016,1,19,3,1,9,0,0,37597.73
2016-01-19 10:00:00,2016,1,19,3,1,10,0,0,38680.75
2016-01-19 11:00:00,2016,1,19,3,1,11,0,0,39329.86
2016-01-19 12:00:00,2016,1,19,3,1,12,0,0,37912.15
2016-01-19 13:00:00,2016,1,19,3,1,13,0,0,38232.32
2016-01-19 14:00:00,2016,1,19,3,1,14,0,0,38431.48
2016-01-19 15:00:00,2016,1,19,3,1,15,0,0,37914.67
2016-01-19 16:00:00,2016,1,19,3,1,16,0,0,38254.38
2016-01-19 17:00:00,2016,1,19,3,1,17,0,0,39006.28
2016-01-19 18:00:00,2016,1,19,3,1,18,0,0,37419.61
2016-01-19 19:00:00,2016,1,19,3,1,19,0,0,35893.88
2016-01-19 20:00:00,2016,1,19,3,1,20,0,0,35024.97
2016-01-19 21:00:00,2016,1,19,3,1,21,0,0,34132.03
2016-01-19 22:00:00,2016,1,19,3,1,22,0,0,34201.22
2016-01-19 23:00:00,2016,1,19,3,1,23,0,0,32449.57
2016-01-20 00:00:00,2016,1,20,3,2,0,0,0,30139.5
2016-01-20 01:00:00,2016,1,20,3,2,1,0,0,28410.88
2016-01-20 02:00:00,2016,1,20,3,2,2,0,0,27406.34
2016-01-20 03:00:00,2016,1,20,3,2,3,0,0,26722.59
2016-01-20 04:00:00,2016,1,20,3,2,4,0,0,26551.26
2016-01-20 05:00:00,2016,1,20,3,2,5,0,0,27065.87
2016-01-20 06:00:00,2016,1,20,3,2,6,0,0,28039.32
2016-01-20 07:00:00,2016,1,20,3,2,7,0,0,29469.19
2016-01-20 08:00:00,2016,1,20,3,2,8,0,0,34531.37
2016-01-20 09:00:00,2016,1,20,3,2,9,0,0,37962.23
2016-01-20 10:00:00,2016,1,20,3,2,10,0,0,38993.86
2016-01-20 11:00:00,2016,1,20,3,2,11,0,0,39668.13
2016-01-20 12:00:00,2016,1,20,3,2,12,0,0,38295.21
2016-01-20 13:00:00,2016,1,20,3,2,13,0,0,38719.27
2016-01-20 14:00:00,2016,1,20,3,2,14,0,0,39016.83
2016-01-20 15:00:00,2016,1,20,3,2,15,0,0,38583.86
2016-01-20 16:00:00,2016,1,20,3,2,16,0,0,39061.14
2016-01-20 17:00:00,2016,1,20,3,2,17,0,0,39678.86
2016-01-20 18:00:00,2016,1,20,3,2,18,0,0,37842.79
2016-01-20 19:00:00,2016,1,20,3,2,19,0,0,36242.08
2016-01-20 20:00:00,2016,1,20,3,2,20,0,0,35265.5
2016-01-20 21:00:00,2016,1,20,3,2,21,0,0,34442.99
2016-01-20 22:00:00,2016,1,20,3,2,22,0,0,34423.91
2016-01-20 23:00:00,2016,1,20,3,2,23,0,0,32661.51
2016-01-21 00:00:00,2016,1,21,3,3,0,0,0,30396.19
2016-01-21 01:00:00,2016,1,21,3,3,1,0,0,28597.47
2016-01-21 02:00:00,2016,1,21,3,3,2,0,0,27458.63
2016-01-21 03:00:00,2016,1,21,3,3,3,0,0,26728.84
2016-01-21 04:00:00,2016,1,21,3,3,4,0,0,26819.66
2016-01-21 05:00:00,2016,1,21,3,3,5,0,0,27295.21
2016-01-21 06:00:00,2016,1,21,3,3,6,0,0,28233.77
2016-01-21 07:00:00,2016,1,21,3,3,7,0,0,29534.69
2016-01-21 08:00:00,2016,1,21,3,3,8,0,0,34553.08
2016-01-21 09:00:00,2016,1,21,3,3,9,0,0,37885.31
2016-01-21 10:00:00,2016,1,21,3,3,10,0,0,39233.35
2016-01-21 11:00:00,2016,1,21,3,3,11,0,0,39895.48
2016-01-21 12:00:00,2016,1,21,3,3,12,0,0,38431.05
2016-01-21 13:00:00,2016,1,21,3,3,13,0,0,37369.73
2016-01-21 14:00:00,2016,1,21,3,3,14,0,0,38991.04
2016-01-21 15:00:00,2016,1,21,3,3,15,0,0,38424.45
2016-01-21 16:00:00,2016,1,21,3,3,16,0,0,38816.1
2016-01-21 17:00:00,2016,1,21,3,3,17,0,0,39201.65
2016-01-21 18:00:00,2016,1,21,3,3,18,0,0,37540.47
2016-01-21 19:00:00,2016,1,21,3,3,19,0,0,36208.77
2016-01-21 20:00:00,2016,1,21,3,3,20,0,0,35321.99
2016-01-21 21:00:00,2016,1,21,3,3,21,0,0,34453.4
2016-01-21 22:00:00,2016,1,21,3,3,22,0,0,34506.7
2016-01-21 23:00:00,2016,1,21,3,3,23,0,0,32959.37
2016-01-22 00:00:00,2016,1,22,3,4,0,0,0,30389.96
2016-01-22 01:00:00,2016,1,22,3,4,1,0,0,28517.31
2016-01-22 02:00:00,2016,1,22,3,4,2,0,0,27397.27
2016-01-22 03:00:00,2016,1,22,3,4,3,0,0,26696.24
2016-01-22 04:00:00,2016,1,22,3,4,4,0,0,26636.34
2016-01-22 05:00:00,2016,1,22,3,4,5,0,0,27118.79
2016-01-22 06:00:00,2016,1,22,3,4,6,0,0,28127.63
2016-01-22 07:00:00,2016,1,22,3,4,7,0,0,29345.05
2016-01-22 08:00:00,2016,1,22,3,4,8,0,0,34622.14
2016-01-22 09:00:00,2016,1,22,3,4,9,0,0,38179.81
2016-01-22 10:00:00,2016,1,22,3,4,10,0,0,39032.97
2016-01-22 11:00:00,2016,1,22,3,4,11,0,0,39070.85
2016-01-22 12:00:00,2016,1,22,3,4,12,0,0,36760.5
2016-01-22 13:00:00,2016,1,22,3,4,13,0,0,38030.5
2016-01-22 14:00:00,2016,1,22,3,4,14,0,0,38467.93
2016-01-22 15:00:00,2016,1,22,3,4,15,0,0,38201.49
2016-01-22 16:00:00,2016,1,22,3,4,16,0,0,38866.07
2016-01-22 17:00:00,2016,1,22,3,4,17,0,0,39255.53
2016-01-22 18:00:00,2016,1,22,3,4,18,0,0,37130.41
2016-01-22 19:00:00,2016,1,22,3,4,19,0,0,35315.89
2016-01-22 20:00:00,2016,1,22,3,4,20,0,0,34779.35
2016-01-22 21:00:00,2016,1,22,3,4,21,0,0,33927.07
2016-01-22 22:00:00,2016,1,22,3,4,22,0,0,34209.59
2016-01-22 23:00:00,2016,1,22,3,4,23,0,0,32617.78
2016-01-23 00:00:00,2016,1,23,3,5,0,1,0,30215.9
2016-01-23 01:00:00,2016,1,23,3,5,1,1,0,28509.74
2016-01-23 02:00:00,2016,1,23,3,5,2,1,0,27311.13
2016-01-23 03:00:00,2016,1,23,3,5,3,1,0,26492.04
2016-01-23 04:00:00,2016,1,23,3,5,4,1,0,26476.82
2016-01-23 05:00:00,2016,1,23,3,5,5,1,0,26720.3
2016-01-23 06:00:00,2016,1,23,3,5,6,1,0,27058.22
2016-01-23 07:00:00,2016,1,23,3,5,7,1,0,27679.17
2016-01-23 08:00:00,2016,1,23,3,5,8,1,0,31739.43
2016-01-23 09:00:00,2016,1,23,3,5,9,1,0,35066.08
2016-01-23 10:00:00,2016,1,23,3,5,10,1,0,36711.4
2016-01-23 11:00:00,2016,1,23,3,5,11,1,0,37728.02
2016-01-23 12:00:00,2016,1,23,3,5,12,1,0,36953.27
2016-01-23 13:00:00,2016,1,23,3,5,13,1,0,36764.38
2016-01-23 14:00:00,2016,1,23,3,5,14,1,0,36555.0
2016-01-23 15:00:00,2016,1,23,3,5,15,1,0,35898.79
2016-01-23 16:00:00,2016,1,23,3,5,16,1,0,35913.32
2016-01-23 17:00:00,2016,1,23,3,5,17,1,0,36651.18
2016-01-23 18:00:00,2016,1,23,3,5,18,1,0,35931.07
2016-01-23 19:00:00,2016,1,23,3,5,19,1,0,34781.15
2016-01-23 20:00:00,2016,1,23,3,5,20,1,0,33951.8
2016-01-23 21:00:00,2016,1,23,3,5,21,1,0,33131.48
2016-01-23 22:00:00,2016,1,23,3,5,22,1,0,33030.06
2016-01-23 23:00:00,2016,1,23,3,5,23,1,0,31630.82
2016-01-24 00:00:00,2016,1,24,3,6,0,1,0,29349.49
2016-01-24 01:00:00,2016,1,24,3,6,1,1,0,27479.98
2016-01-24 02:00:00,2016,1,24,3,6,2,1,0,26088.26
2016-01-24 03:00:00,2016,1,24,3,6,3,1,0,25306.03
2016-01-24 04:00:00,2016,1,24,3,6,4,1,0,24973.17
2016-01-24 05:00:00,2016,1,24,3,6,5,1,0,25001.94
2016-01-24 06:00:00,2016,1,24,3,6,6,1,0,24899.46
2016-01-24 07:00:00,2016,1,24,3,6,7,1,0,24158.93
2016-01-24 08:00:00,2016,1,24,3,6,8,1,0,25160.11
2016-01-24 09:00:00,2016,1,24,3,6,9,1,0,27120.55
2016-01-24 10:00:00,2016,1,24,3,6,10,1,0,29164.35
2016-01-24 11:00:00,2016,1,24,3,6,11,1,0,30598.84
2016-01-24 12:00:00,2016,1,24,3,6,12,1,0,31038.39
2016-01-24 13:00:00,2016,1,24,3,6,13,1,0,31165.89
2016-01-24 14:00:00,2016,1,24,3,6,14,1,0,31103.8
2016-01-24 15:00:00,2016,1,24,3,6,15,1,0,30750.5
2016-01-24 16:00:00,2016,1,24,3,6,16,1,0,31481.16
2016-01-24 17:00:00,2016,1,24,3,6,17,1,0,32712.77
2016-01-24 18:00:00,2016,1,24,3,6,18,1,0,32774.93
2016-01-24 19:00:00,2016,1,24,3,6,19,1,0,32341.26
2016-01-24 20:00:00,2016,1,24,3,6,20,1,0,31820.1
2016-01-24 21:00:00,2016,1,24,3,6,21,1,0,31160.32
2016-01-24 22:00:00,2016,1,24,3,6,22,1,0,31284.85
2016-01-24 23:00:00,2016,1,24,3,6,23,1,0,30005.39
2016-01-25 00:00:00,2016,1,25,4,0,0,0,0,28167.47
2016-01-25 01:00:00,2016,1,25,4,0,1,0,0,26516.66
2016-01-25 02:00:00,2016,1,25,4,0,2,0,0,25339.39
2016-01-25 03:00:00,2016,1,25,4,0,3,0,0,24773.74
2016-01-25 04:00:00,2016,1,25,4,0,4,0,0,24711.58
2016-01-25 05:00:00,2016,1,25,4,0,5,0,0,25145.67
2016-01-25 06:00:00,2016,1,25,4,0,6,0,0,26151.07
2016-01-25 07:00:00,2016,1,25,4,0,7,0,0,27508.65
2016-01-25 08:00:00,2016,1,25,4,0,8,0,0,33542.39
2016-01-25 09:00:00,2016,1,25,4,0,9,0,0,37790.78
2016-01-25 10:00:00,2016,1,25,4,0,10,0,0,39415.28
2016-01-25 11:00:00,2016,1,25,4,0,11,0,0,40659.5
2016-01-25 12:00:00,2016,1,25,4,0,12,0,0,39734.37
2016-01-25 13:00:00,2016,1,25,4,0,13,0,0,39915.73
2016-01-25 14:00:00,2016,1,25,4,0,14,0,0,40025.6
2016-01-25 15:00:00,2016,1,25,4,0,15,0,0,39686.93
2016-01-25 16:00:00,2016,1,25,4,0,16,0,0,39815.53
2016-01-25 17:00:00,2016,1,25,4,0,17,0,0,40446.48
2016-01-25 18:00:00,2016,1,25,4,0,18,0,0,38716.68
2016-01-25 19:00:00,2016,1,25,4,0,19,0,0,36907.14
2016-01-25 20:00:00,2016,1,25,4,0,20,0,0,35987.8
2016-01-25 21:00:00,2016,1,25,4,0,21,0,0,34823.23
2016-01-25 22:00:00,2016,1,25,4,0,22,0,0,34860.72
2016-01-25 23:00:00,2016,1,25,4,0,23,0,0,33253.8
2016-01-26 00:00:00,2016,1,26,4,1,0,0,0,30881.56
2016-01-26 01:00:00,2016,1,26,4,1,1,0,0,28955.47
2016-01-26 02:00:00,2016,1,26,4,1,2,0,0,27835.79
2016-01-26 03:00:00,2016,1,26,4,1,3,0,0,27148.96
2016-01-26 04:00:00,2016,1,26,4,1,4,0,0,27041.24
2016-01-26 05:00:00,2016,1,26,4,1,5,0,0,27397.01
2016-01-26 06:00:00,2016,1,26,4,1,6,0,0,28184.65
2016-01-26 07:00:00,2016,1,26,4,1,7,0,0,29740.52
2016-01-26 08:00:00,2016,1,26,4,1,8,0,0,34727.66
2016-01-26 09:00:00,2016,1,26,4,1,9,0,0,38316.26
2016-01-26 10:00:00,2016,1,26,4,1,10,0,0,39646.19
2016-01-26 11:00:00,2016,1,26,4,1,11,0,0,40747.33
2016-01-26 12:00:00,2016,1,26,4,1,12,0,0,39854.57
2016-01-26 13:00:00,2016,1,26,4,1,13,0,0,40323.2
2016-01-26 14:00:00,2016,1,26,4,1,14,0,0,40809.82
2016-01-26 15:00:00,2016,1,26,4,1,15,0,0,40425.55
2016-01-26 16:00:00,2016,1,26,4,1,16,0,0,40706.38
2016-01-26 17:00:00,2016,1,26,4,1,17,0,0,40871.83
2016-01-26 18:00:00,2016,1,26,4,1,18,0,0,38346.97
2016-01-26 19:00:00,2016,1,26,4,1,19,0,0,37053.91
2016-01-26 20:00:00,2016,1,26,4,1,20,0,0,36025.46
2016-01-26 21:00:00,2016,1,26,4,1,21,0,0,34954.0
2016-01-26 22:00:00,2016,1,26,4,1,22,0,0,35129.39
2016-01-26 23:00:00,2016,1,26,4,1,23,0,0,33279.95
2016-01-27 00:00:00,2016,1,27,4,2,0,0,0,30851.33
2016-01-27 01:00:00,2016,1,27,4,2,1,0,0,29091.24
2016-01-27 02:00:00,2016,1,27,4,2,2,0,0,27798.4
2016-01-27 03:00:00,2016,1,27,4,2,3,0,0,27168.26
2016-01-27 04:00:00,2016,1,27,4,2,4,0,0,27068.64
2016-01-27 05:00:00,2016,1,27,4,2,5,0,0,27445.32
2016-01-27 06:00:00,2016,1,27,4,2,6,0,0,28126.89
2016-01-27 07:00:00,2016,1,27,4,2,7,0,0,29262.17
2016-01-27 08:00:00,2016,1,27,4,2,8,0,0,34507.12
2016-01-27 09:00:00,2016,1,27,4,2,9,0,0,38182.21
2016-01-27 10:00:00,2016,1,27,4,2,10,0,0,39515.5
2016-01-27 11:00:00,2016,1,27,4,2,11,0,0,40285.67
2016-01-27 12:00:00,2016,1,27,4,2,12,0,0,39010.88
2016-01-27 13:00:00,2016,1,27,4,2,13,0,0,39212.13
2016-01-27 14:00:00,2016,1,27,4,2,14,0,0,39313.51
2016-01-27 15:00:00,2016,1,27,4,2,15,0,0,38772.92
2016-01-27 16:00:00,2016,1,27,4,2,16,0,0,39181.11
2016-01-27 17:00:00,2016,1,27,4,2,17,0,0,39959.57
2016-01-27 18:00:00,2016,1,27,4,2,18,0,0,38519.91
2016-01-27 19:00:00,2016,1,27,4,2,19,0,0,36987.53
2016-01-27 20:00:00,2016,1,27,4,2,20,0,0,36007.95
2016-01-27 21:00:00,2016,1,27,4,2,21,0,0,34975.54
2016-01-27 22:00:00,2016,1,27,4,2,22,0,0,34932.33
2016-01-27 23:00:00,2016,1,27,4,2,23,0,0,33455.88
2016-01-28 00:00:00,2016,1,28,4,3,0,0,0,31143.68
2016-01-28 01:00:00,2016,1,28,4,3,1,0,0,29167.57
2016-01-28 02:00:00,2016,1,28,4,3,2,0,0,28046.68
2016-01-28 03:00:00,2016,1,28,4,3,3,0,0,27405.39
2016-01-28 04:00:00,2016,1,28,4,3,4,0,0,27173.93
2016-01-28 05:00:00,2016,1,28,4,3,5,0,0,27536.99
2016-01-28 06:00:00,2016,1,28,4,3,6,0,0,28220.87
2016-01-28 07:00:00,2016,1,28,4,3,7,0,0,29395.45
2016-01-28 08:00:00,2016,1,28,4,3,8,0,0,34668.6
2016-01-28 09:00:00,2016,1,28,4,3,9,0,0,38415.12
2016-01-28 10:00:00,2016,1,28,4,3,10,0,0,39675.51
2016-01-28 11:00:00,2016,1,28,4,3,11,0,0,40319.9
2016-01-28 12:00:00,2016,1,28,4,3,12,0,0,39018.31
2016-01-28 13:00:00,2016,1,28,4,3,13,0,0,39270.74
2016-01-28 14:00:00,2016,1,28,4,3,14,0,0,39536.37
2016-01-28 15:00:00,2016,1,28,4,3,15,0,0,38936.48
2016-01-28 16:00:00,2016,1,28,4,3,16,0,0,39101.1
2016-01-28 17:00:00,2016,1,28,4,3,17,0,0,39566.36
2016-01-28 18:00:00,2016,1,28,4,3,18,0,0,38081.88
2016-01-28 19:00:00,2016,1,28,4,3,19,0,0,36504.46
2016-01-28 20:00:00,2016,1,28,4,3,20,0,0,35585.73
2016-01-28 21:00:00,2016,1,28,4,3,21,0,0,34747.11
2016-01-28 22:00:00,2016,1,28,4,3,22,0,0,34799.91
2016-01-28 23:00:00,2016,1,28,4,3,23,0,0,33343.43
2016-01-29 00:00:00,2016,1,29,4,4,0,0,0,30705.61
2016-01-29 01:00:00,2016,1,29,4,4,1,0,0,29000.54
2016-01-29 02:00:00,2016,1,29,4,4,2,0,0,27852.55
2016-01-29 03:00:00,2016,1,29,4,4,3,0,0,27163.15
2016-01-29 04:00:00,2016,1,29,4,4,4,0,0,26971.99
2016-01-29 05:00:00,2016,1,29,4,4,5,0,0,27348.29
2016-01-29 06:00:00,2016,1,29,4,4,6,0,0,28077.26
2016-01-29 07:00:00,2016,1,29,4,4,7,0,0,29062.07
2016-01-29 08:00:00,2016,1,29,4,4,8,0,0,34246.13
2016-01-29 09:00:00,2016,1,29,4,4,9,0,0,37629.5
2016-01-29 10:00:00,2016,1,29,4,4,10,0,0,38829.98
2016-01-29 11:00:00,2016,1,29,4,4,11,0,0,39156.33
2016-01-29 12:00:00,2016,1,29,4,4,12,0,0,36331.58
2016-01-29 13:00:00,2016,1,29,4,4,13,0,0,37423.51
2016-01-29 14:00:00,2016,1,29,4,4,14,0,0,37475.87
2016-01-29 15:00:00,2016,1,29,4,4,15,0,0,36826.0
2016-01-29 16:00:00,2016,1,29,4,4,16,0,0,37285.78
2016-01-29 17:00:00,2016,1,29,4,4,17,0,0,38110.44
2016-01-29 18:00:00,2016,1,29,4,4,18,0,0,36981.81
2016-01-29 19:00:00,2016,1,29,4,4,19,0,0,35496.45
2016-01-29 20:00:00,2016,1,29,4,4,20,0,0,34642.81
2016-01-29 21:00:00,2016,1,29,4,4,21,0,0,33771.1
2016-01-29 22:00:00,2016,1,29,4,4,22,0,0,33922.59
2016-01-29 23:00:00,2016,1,29,4,4,23,0,0,32485.51
2016-01-30 00:00:00,2016,1,30,4,5,0,1,0,30323.74
2016-01-30 01:00:00,2016,1,30,4,5,1,1,0,28528.18
2016-01-30 02:00:00,2016,1,30,4,5,2,1,0,27243.18
2016-01-30 03:00:00,2016,1,30,4,5,3,1,0,26511.13
2016-01-30 04:00:00,2016,1,30,4,5,4,1,0,26199.54
2016-01-30 05:00:00,2016,1,30,4,5,5,1,0,26561.03
2016-01-30 06:00:00,2016,1,30,4,5,6,1,0,26644.35
2016-01-30 07:00:00,2016,1,30,4,5,7,1,0,27009.01
2016-01-30 08:00:00,2016,1,30,4,5,8,1,0,30831.9
2016-01-30 09:00:00,2016,1,30,4,5,9,1,0,34036.68
2016-01-30 10:00:00,2016,1,30,4,5,10,1,0,35450.49
2016-01-30 11:00:00,2016,1,30,4,5,11,1,0,36294.06
2016-01-30 12:00:00,2016,1,30,4,5,12,1,0,35204.25
2016-01-30 13:00:00,2016,1,30,4,5,13,1,0,34932.17
2016-01-30 14:00:00,2016,1,30,4,5,14,1,0,34697.06
2016-01-30 15:00:00,2016,1,30,4,5,15,1,0,34002.74
2016-01-30 16:00:00,2016,1,30,4,5,16,1,0,33457.63
2016-01-30 17:00:00,2016,1,30,4,5,17,1,0,34897.48
2016-01-30 18:00:00,2016,1,30,4,5,18,1,0,34596.05
2016-01-30 19:00:00,2016,1,30,4,5,19,1,0,33538.44
2016-01-30 20:00:00,2016,1,30,4,5,20,1,0,32664.18
2016-01-30 21:00:00,2016,1,30,4,5,21,1,0,31927.94
2016-01-30 22:00:00,2016,1,30,4,5,22,1,0,32124.59
2016-01-30 23:00:00,2016,1,30,4,5,23,1,0,30873.86
2016-01-31 00:00:00,2016,1,31,4,6,0,1,0,28706.75
2016-01-31 01:00:00,2016,1,31,4,6,1,1,0,26941.77
2016-01-31 02:00:00,2016,1,31,4,6,2,1,0,25585.39
2016-01-31 03:00:00,2016,1,31,4,6,3,1,0,24703.28
2016-01-31 04:00:00,2016,1,31,4,6,4,1,0,24305.66
2016-01-31 05:00:00,2016,1,31,4,6,5,1,0,24513.61
2016-01-31 06:00:00,2016,1,31,4,6,6,1,0,24184.14
2016-01-31 07:00:00,2016,1,31,4,6,7,1,0,23444.69
2016-01-31 08:00:00,2016,1,31,4,6,8,1,0,24562.25
2016-01-31 09:00:00,2016,1,31,4,6,9,1,0,26205.61
2016-01-31 10:00:00,2016,1,31,4,6,10,1,0,27970.71
2016-01-31 11:00:00,2016,1,31,4,6,11,1,0,28853.94
2016-01-31 12:00:00,2016,1,31,4,6,12,1,0,28826.5
2016-01-31 13:00:00,2016,1,31,4,6,13,1,0,28634.82
2016-01-31 14:00:00,2016,1,31,4,6,14,1,0,28292.65
2016-01-31 15:00:00,2016,1,31,4,6,15,1,0,28044.68
2016-01-31 16:00:00,2016,1,31,4,6,16,1,0,28601.33
2016-01-31 17:00:00,2016,1,31,4,6,17,1,0,30382.97
2016-01-31 18:00:00,2016,1,31,4,6,18,1,0,30971.03
2016-01-31 19:00:00,2016,1,31,4,6,19,1,0,30457.32
2016-01-31 20:00:00,2016,1,31,4,6,20,1,0,29994.27
2016-01-31 21:00:00,2016,1,31,4,6,21,1,0,29568.98
2016-01-31 22:00:00,2016,1,31,4,6,22,1,0,29905.64
2016-01-31 23:00:00,2016,1,31,4,6,23,1,0,28724.98
2016-02-01 00:00:00,2016,2,1,5,0,0,0,0,27257.8
2016-02-01 01:00:00,2016,2,1,5,0,1,0,0,25692.59
2016-02-01 02:00:00,2016,2,1,5,0,2,0,0,24501.95
2016-02-01 03:00:00,2016,2,1,5,0,3,0,0,23973.46
2016-02-01 04:00:00,2016,2,1,5,0,4,0,0,23854.61
2016-02-01 05:00:00,2016,2,1,5,0,5,0,0,24195.66
2016-02-01 06:00:00,2016,2,1,5,0,6,0,0,25096.25
2016-02-01 07:00:00,2016,2,1,5,0,7,0,0,26488.24
2016-02-01 08:00:00,2016,2,1,5,0,8,0,0,32138.83
2016-02-01 09:00:00,2016,2,1,5,0,9,0,0,35430.82
2016-02-01 10:00:00,2016,2,1,5,0,10,0,0,36883.14
2016-02-01 11:00:00,2016,2,1,5,0,11,0,0,37775.08
2016-02-01 12:00:00,2016,2,1,5,0,12,0,0,36482.14
2016-02-01 13:00:00,2016,2,1,5,0,13,0,0,36700.05
2016-02-01 14:00:00,2016,2,1,5,0,14,0,0,36867.22
2016-02-01 15:00:00,2016,2,1,5,0,15,0,0,36463.13
2016-02-01 16:00:00,2016,2,1,5,0,16,0,0,36574.28
2016-02-01 17:00:00,2016,2,1,5,0,17,0,0,36950.55
2016-02-01 18:00:00,2016,2,1,5,0,18,0,0,35841.98
2016-02-01 19:00:00,2016,2,1,5,0,19,0,0,33929.92
2016-02-01 20:00:00,2016,2,1,5,0,20,0,0,33222.59
2016-02-01 21:00:00,2016,2,1,5,0,21,0,0,32524.16
2016-02-01 22:00:00,2016,2,1,5,0,22,0,0,32777.7
2016-02-01 23:00:00,2016,2,1,5,0,23,0,0,31448.4
2016-02-02 00:00:00,2016,2,2,5,1,0,0,0,29181.99
2016-02-02 01:00:00,2016,2,2,5,1,1,0,0,27440.16
2016-02-02 02:00:00,2016,2,2,5,1,2,0,0,26231.65
2016-02-02 03:00:00,2016,2,2,5,1,3,0,0,25750.39
2016-02-02 04:00:00,2016,2,2,5,1,4,0,0,25515.46
2016-02-02 05:00:00,2016,2,2,5,1,5,0,0,25861.8
2016-02-02 06:00:00,2016,2,2,5,1,6,0,0,26465.68
2016-02-02 07:00:00,2016,2,2,5,1,7,0,0,27424.38
2016-02-02 08:00:00,2016,2,2,5,1,8,0,0,32338.9
2016-02-02 09:00:00,2016,2,2,5,1,9,0,0,35166.75
2016-02-02 10:00:00,2016,2,2,5,1,10,0,0,36050.26
2016-02-02 11:00:00,2016,2,2,5,1,11,0,0,36602.85
2016-02-02 12:00:00,2016,2,2,5,1,12,0,0,34961.44
2016-02-02 13:00:00,2016,2,2,5,1,13,0,0,35184.17
2016-02-02 14:00:00,2016,2,2,5,1,14,0,0,35197.86
2016-02-02 15:00:00,2016,2,2,5,1,15,0,0,34621.37
2016-02-02 16:00:00,2016,2,2,5,1,16,0,0,35052.03
2016-02-02 17:00:00,2016,2,2,5,1,17,0,0,35964.28
2016-02-02 18:00:00,2016,2,2,5,1,18,0,0,35175.36
2016-02-02 19:00:00,2016,2,2,5,1,19,0,0,33898.72
2016-02-02 20:00:00,2016,2,2,5,1,20,0,0,32944.57
2016-02-02 21:00:00,2016,2,2,5,1,21,0,0,32155.53
2016-02-02 22:00:00,2016,2,2,5,1,22,0,0,32433.69
2016-02-02 23:00:00,2016,2,2,5,1,23,0,0,31328.75
2016-02-03 00:00:00,2016,2,3,5,2,0,0,0,29403.1
2016-02-03 01:00:00,2016,2,3,5,2,1,0,0,27547.28
2016-02-03 02:00:00,2016,2,3,5,2,2,0,0,26470.24
2016-02-03 03:00:00,2016,2,3,5,2,3,0,0,25849.74
